word,index
hall,1797
calm,1798
special,1799
wounded,1800
nobly,1801
expect,1802
mayor,1803
pieces,1804
abuse,1805
stoop,1806
friendly,1807
strikes,1808
defence,1809
britain,1810
whip,1811
elder,1812
rock,1813
apparel,1814
felt,1815
prayer,1816
le,1817
wed,1818
cressid,1819
angels,1820
handkerchief,1821
lepidus,1822
eros,1823
cominius,1824
fairies,1825
maria,1826
douglas,1827
diana,1828
circumstance,1829
purposes,1830
gall,1831
direct,1832
allow,1833
eight,1834
francis,1835
language,1836
drive,1837
mountain,1838
lip,1839
tremble,1840
punish,1841
pleasures,1842
otherwise,1843
attempt,1844
slaves,1845
blown,1846
tame,1847
withdraw,1848
clock,1849
hat,1850
kindly,1851
accuse,1852
envious,1853
corn,1854
amiss,1855
vantage,1856
twain,1857
commit,1858
senses,1859
numbers,1860
worn,1861
cade,1862
stronger,1863
aboard,1864
charm,1865
dwell,1866
length,1867
parolles,1868
acquainted,1869
glove,1870
diomed,1871
costard,1872
biron,1873
launcelot,1874
pandarus,1875
thurio,1876
substance,1877
looking,1878
coz,1879
dignity,1880
prologue,1881
crying,1882
standing,1883
willingly,1884
roar,1885
serves,1886
groans,1887
sweat,1888
books,1889
marvel,1890
also,1891
partly,1892
younger,1893
renowned,1894
pocket,1895
strain,1896
thrown,1897
guest,1898
committed,1899
borrow,1900
groan,1901
recover,1902
passage,1903
familiar,1904
faithful,1905
wishes,1906
morn,1907
cares,1908
silent,1909
lamb,1910
miserable,1911
snow,1912
dew,1913
laws,1914
fairer,1915
priam,1916
cover,1917
courtier,1918
italy,1919
vessel,1920
sebastian,1921
jupiter,1922
cymbeline,1923
leonatus,1924
hereford,1925
patroclus,1926
olivia,1927
acquaintance,1928
hostess,1929
hanging,1930
turned,1931
confound,1932
rotten,1933
falsehood,1934
began,1935
huge,1936
bleed,1937
stolen,1938
fruit,1939
charged,1940
wondrous,1941
conference,1942
affections,1943
compass,1944
fox,1945
task,1946
services,1947
sought,1948
confusion,1949
discretion,1950
esteem,1951
passing,1952
message,1953
thereof,1954
worm,1955
perish,1956
league,1957
island,1958
rail,1959
ulysses,1960
taking,1961
nights,1962
beasts,1963
oh,1964
senate,1965
cloten,1966
polonius,1967
milan,1968
casca,1969
lorenzo,1970
biondello,1971
gremio,1972
grumio,1973
signs,1974
secure,1975
start,1976
pinch,1977
travel,1978
dish,1979
enterprise,1980
cuckold,1981
sceptre,1982
belly,1983
knocking,1984
beside,1985
weeps,1986
plays,1987
wing,1988
chief,1989
exchange,1990
temple,1991
furnish,1992
advised,1993
accept,1994
guarded,1995
shown,1996
pomp,1997
enforce,1998
resolve,1999
banquet,2000
mount,2001
tyranny,2002
saucy,2003
persuade,2004
physic,2005
bell,2006
whisper,2007
knit,2008
eternal,2009
trojan,2010
earthly,2011
sins,2012
observe,2013
cool,2014
ope,2015
savage,2016
seize,2017
cur,2018
pursue,2019
urge,2020
kin,2021
rivers,2022
bertram,2023
strive,2024
window,2025
wholesome,2026
goths,2027
appetite,2028
jealousy,2029
menenius,2030
consul,2031
thersites,2032
et,2033
guildenstern,2034
regan,2035
isabella,2036
gratiano,2037
aumerle,2038
apemantus,2039
bassianus,2040
fields,2041
chase,2042
wisely,2043
shoulders,2044
bore,2045
barren,2046
ashamed,2047
nephew,2048
leap,2049
looked,2050
purchase,2051
accursed,2052
wept,2053
players,2054
pitch,2055
suppose,2056
grandam,2057
appointed,2058
alter,2059
smiling,2060
coat,2061
absolute,2062
zeal,2063
higher,2064
fed,2065
prick,2066
suspicion,2067
profess,2068
bravely,2069
suck,2070
strife,2071
ruled,2072
gather,2073
merchant,2074
satisfaction,2075
error,2076
height,2077
usurp,2078
continue,2079
fright,2080
freedom,2081
ireland,2082
attendant,2083
serpent,2084
sour,2085
pleasant,2086
refuse,2087
abide,2088
quench,2089
nestor,2090
waters,2091
grecian,2092
cordelia,2093
jessica,2094
troubled,2095
lately,2096
kindred,2097
honey,2098
suits,2099
camest,2100
provide,2101
toil,2102
tall,2103
written,2104
tom,2105
pate,2106
directly,2107
sounded,2108
fifty,2109
couldst,2110
carried,2111
afeard,2112
comest,2113
pitiful,2114
gait,2115
loyal,2116
possession,2117
rash,2118
privilege,2119
leads,2120
lights,2121
odd,2122
absent,2123
needful,2124
obedient,2125
loath,2126
gently,2127
miss,2128
alencon,2129
siege,2130
moment,2131
pucelle,2132
wolf,2133
breach,2134
beheld,2135
horn,2136
pen,2137
nation,2138
tempt,2139
drew,2140
rid,2141
naples,2142
birds,2143
graves,2144
undo,2145
burthen,2146
hunt,2147
stage,2148
tricks,2149
bar,2150
basket,2151
singing,2152
varro,2153
gar,2154
westmoreland,2155
spoil,2156
boast,2157
flow,2158
resolution,2159
corse,2160
destroy,2161
ran,2162
urged,2163
curses,2164
subtle,2165
shook,2166
audience,2167
easily,2168
granted,2169
invisible,2170
beholding,2171
removed,2172
store,2173
humours,2174
adam,2175
kills,2176
spit,2177
lovest,2178
shapes,2179
pace,2180
weather,2181
space,2182
parting,2183
peevish,2184
parley,2185
feeling,2186
tailor,2187
daily,2188
desired,2189
interest,2190
forty,2191
stamp,2192
term,2193
dismiss,2194
conclusion,2195
fares,2196
famous,2197
mourn,2198
petty,2199
troop,2200
yoke,2201
dam,2202
censure,2203
commands,2204
joyful,2205
ships,2206
notice,2207
garter,2208
bay,2209
spur,2210
torture,2211
beauteous,2212
conquer,2213
commons,2214
remove,2215
raised,2216
unfold,2217
mild,2218
beshrew,2219
pronounce,2220
visage,2221
pawn,2222
lusty,2223
caught,2224
thick,2225
rhyme,2226
delicate,2227
jewels,2228
octavia,2229
ophelia,2230
macduff,2231
andrew,2232
nerissa,2233
thisby,2234
prospero,2235
ago,2236
lad,2237
remorse,2238
cowards,2239
seldom,2240
defy,2241
happily,2242
price,2243
cock,2244
whoreson,2245
stream,2246
spleen,2247
conclude,2248
step,2249
beware,2250
hairs,2251
goose,2252
renown,2253
sitting,2254
preparation,2255
reach,2256
conjure,2257
steps,2258
placed,2259
liberal,2260
learning,2261
ended,2262
severally,2263
terror,2264
nails,2265
strumpet,2266
advance,2267
aged,2268
wax,2269
foreign,2270
destruction,2271
value,2272
joys,2273
